precio,kilometraje,anio,combustible_limpio,marca_limpia,modelo_limpio,cat_combustible,cat_marca,cat_modelo,features,scaledFeatures,prediction
10590000.0,23664.0,2025,bencina,omoda,c5,0,19,1,"[10590000.0,23664.0,2025.0,19.0,1.0]","[1.0621607390531924,0.4738810273826318,570.2004913330303,1.5802029068300951,0.004477723707488429]",3
21490000.0,20001.0,2025,bencina,mazda,cx-30,0,10,175,"[21490000.0,20001.0,2025.0,10.0,175.0]","[2.155414002101332,0.40052799309837805,570.2004913330303,0.8316857404368921,0.7836016488104751]",3
13190000.0,17892.0,2025,bencina,chery,tiggo 7 pro max,0,6,114,"[13190000.0,17892.0,2025.0,6.0,114.0]","[1.3229367467527486,0.3582944279044138,570.2004913330303,0.4990114442621353,0.5104605026536809]",3
52990000.0,4135.0,2025,bencina,ford,bronco,0,1,99,"[52990000.0,4135.0,2025.0,1.0,99.0]","[5.314815633845956,0.08280502232197356,570.2004913330303,0.08316857404368921,0.4432946470413545]",2
12990000.0,15821.0,2025,bencina,hyundai,i20,0,5,60,"[12990000.0,15821.0,2025.0,5.0,60.0]","[1.3028770538527827,0.31682182784907953,570.2004913330303,0.41584287021844607,0.26866342244930574]",3
12790000.0,24934.0,2025,bencina,chery,tiggo 7 pro max,0,6,114,"[12790000.0,24934.0,2025.0,6.0,114.0]","[1.282817360952817,0.49931328333158137,570.2004913330303,0.4990114442621353,0.5104605026536809]",3
22990000.0,8650.0,2025,hibrido,peugeot,3008,2,2,8,"[22990000.0,8650.0,2025.0,2.0,8.0]","[2.305861698851076,0.173219696030247,570.2004913330303,0.16633714808737843,0.035821789659907434]",3
13190000.0,17885.0,2025,bencina,chery,tiggo 7 pro max,0,6,114,"[13190000.0,17885.0,2025.0,6.0,114.0]","[1.3229367467527486,0.35815425011571883,570.2004913330303,0.4990114442621353,0.5104605026536809]",3
11290000.0,9013.0,2025,bencina,omoda,c5,0,19,1,"[11290000.0,9013.0,2025.0,19.0,1.0]","[1.132369664203073,0.18048891564400188,570.2004913330303,1.5802029068300951,0.004477723707488429]",3
13190000.0,19856.0,2025,bencina,chery,tiggo 7 pro,0,6,18,"[13190000.0,19856.0,2025.0,6.0,18.0]","[1.3229367467527486,0.39762431033255313,570.2004913330303,0.4990114442621353,0.08059902673479173]",3
12190000.0,18913.0,2025,bencina,omoda,c5,0,19,1,"[12190000.0,18913.0,2025.0,19.0,1.0]","[1.2226382822529194,0.37874035965549846,570.2004913330303,1.5802029068300951,0.004477723707488429]",3
15090000.0,17788.0,2025,bencina,jaecoo,7,0,11,16,"[15090000.0,17788.0,2025.0,11.0,16.0]","[1.5135038293024243,0.35621178647237384,570.2004913330303,0.9148543144805814,0.07164357931981487]",3
15290000.0,13985.0,2025,bencina,jaecoo,7,0,11,16,"[15290000.0,13985.0,2025.0,11.0,16.0]","[1.5335635222023902,0.28005519641422016,570.2004913330303,0.9148543144805814,0.07164357931981487]",3
15090000.0,17512.0,2025,bencina,jaecoo,7,0,11,16,"[15090000.0,17512.0,2025.0,11.0,16.0]","[1.5135038293024243,0.3506847765181139,570.2004913330303,0.9148543144805814,0.07164357931981487]",3
13490000.0,9425.0,2025,bencina,great,wall wingle 7,0,27,233,"[13490000.0,9425.0,2025.0,27.0,233.0]","[1.3530262861026974,0.18873937977862174,570.2004913330303,2.2455514991796086,1.043309623844804]",0
12590000.0,8796.0,2025,bencina,omoda,c5,0,19,1,"[12590000.0,8796.0,2025.0,19.0,1.0]","[1.2627576680528512,0.17614340419445695,570.2004913330303,1.5802029068300951,0.004477723707488429]",3
11290000.0,10034.0,2025,bencina,hyundai,grand i10,0,5,11,"[11290000.0,10034.0,2025.0,5.0,11.0]","[1.132369664203073,0.20093484739508652,570.2004913330303,0.41584287021844607,0.04925496078237272]",3
15090000.0,17053.0,2025,bencina,jaecoo,7,0,11,16,"[15090000.0,17053.0,2025.0,11.0,16.0]","[1.5135038293024243,0.3414931186593991,570.2004913330303,0.9148543144805814,0.07164357931981487]",3
11890000.0,24016.0,2025,bencina,omoda,c5,0,19,1,"[11890000.0,24016.0,2025.0,19.0,1.0]","[1.1925487429029706,0.4809299676141517,570.2004913330303,1.5802029068300951,0.004477723707488429]",3
11890000.0,20086.0,2025,bencina,omoda,c5,0,19,1,"[11890000.0,20086.0,2025.0,19.0,1.0]","[1.1925487429029706,0.40223015196110307,570.2004913330303,1.5802029068300951,0.004477723707488429]",3
23790000.0,23659.0,2025,bencina,toyota,rav4,0,3,0,"[23790000.0,23659.0,2025.0,3.0,0.0]","[2.3861004704509394,0.4737809003907068,570.2004913330303,0.24950572213106764,0.0]",3
11890000.0,23517.0,2025,bencina,omoda,c5,0,19,1,"[11890000.0,23517.0,2025.0,19.0,1.0]","[1.1925487429029706,0.47093729382003685,570.2004913330303,1.5802029068300951,0.004477723707488429]",3
11890000.0,23496.0,2025,bencina,omoda,c5,0,19,1,"[11890000.0,23496.0,2025.0,19.0,1.0]","[1.1925487429029706,0.47051676045395185,570.2004913330303,1.5802029068300951,0.004477723707488429]",3
8390000.0,7036.0,2026,bencina,citroen,c3,0,16,43,"[8390000.0,7036.0,2026.0,16.0,43.0]","[0.841504117153568,0.14089870303685756,570.4820718225775,1.3306971846990274,0.19254211942200244]",3
23990000.0,19277.0,2025,bencina,toyota,rav4,0,3,0,"[23990000.0,19277.0,2025.0,3.0,0.0]","[2.406160163350905,0.3860296046676383,570.2004913330303,0.24950572213106764,0.0]",3
10990000.0,16072.0,2025,bencina,hyundai,grand i10,0,5,11,"[10990000.0,16072.0,2025.0,5.0,11.0]","[1.1022801248531242,0.32184820284371446,570.2004913330303,0.41584287021844607,0.04925496078237272]",3
10490000.0,28954.0,2025,bencina,hyundai,grand i10,0,5,11,"[10490000.0,28954.0,2025.0,5.0,11.0]","[1.0521308926032096,0.57981538483928,570.2004913330303,0.41584287021844607,0.04925496078237272]",3
10990000.0,16030.0,2025,bencina,hyundai,grand i10,0,5,11,"[10990000.0,16030.0,2025.0,5.0,11.0]","[1.1022801248531242,0.32100713611154447,570.2004913330303,0.41584287021844607,0.04925496078237272]",3
10390000.0,9954.0,2025,bencina,hyundai,grand i10,0,5,11,"[10390000.0,9954.0,2025.0,5.0,11.0]","[1.0421010461532265,0.19933281552428656,570.2004913330303,0.41584287021844607,0.04925496078237272]",3
10390000.0,9088.0,2025,bencina,hyundai,grand i10,0,5,11,"[10390000.0,9088.0,2025.0,5.0,11.0]","[1.0421010461532265,0.18199082052287685,570.2004913330303,0.41584287021844607,0.04925496078237272]",3
10190000.0,11544.0,2025,bencina,hyundai,grand i10,0,5,11,"[10190000.0,11544.0,2025.0,5.0,11.0]","[1.0220413532532608,0.231173198956436,570.2004913330303,0.41584287021844607,0.04925496078237272]",3
20790000.0,30809.0,2025,bencina,hyundai,tucson,0,5,19,"[20790000.0,30809.0,2025.0,5.0,19.0]","[2.0852050769514516,0.6169624988434543,570.2004913330303,0.41584287021844607,0.08507675044228015]",3
11490000.0,8521.0,2025,bencina,hyundai,grand i10,0,5,11,"[11490000.0,8521.0,2025.0,5.0,11.0]","[1.1524293571030388,0.17063641963858206,570.2004913330303,0.41584287021844607,0.04925496078237272]",3
10190000.0,12398.0,2025,bencina,hyundai,grand i10,0,5,11,"[10190000.0,12398.0,2025.0,5.0,11.0]","[1.0220413532532608,0.2482748891772257,570.2004913330303,0.41584287021844607,0.04925496078237272]",3
10990000.0,15387.0,2025,bencina,hyundai,grand i10,0,5,11,"[10990000.0,15387.0,2025.0,5.0,11.0]","[1.1022801248531242,0.3081308049499897,570.2004913330303,0.41584287021844607,0.04925496078237272]",3
10990000.0,15967.0,2025,bencina,hyundai,grand i10,0,5,11,"[10990000.0,15967.0,2025.0,5.0,11.0]","[1.1022801248531242,0.3197455360132895,570.2004913330303,0.41584287021844607,0.04925496078237272]",3
11490000.0,2056.0,2025,bencina,hyundai,grand i10,0,5,11,"[11490000.0,2056.0,2025.0,5.0,11.0]","[1.1524293571030388,0.041172219079559286,570.2004913330303,0.41584287021844607,0.04925496078237272]",3
13190000.0,13244.0,2025,bencina,hyundai,i20,0,5,60,"[13190000.0,13244.0,2025.0,5.0,60.0]","[1.3229367467527486,0.2652163762109354,570.2004913330303,0.41584287021844607,0.26866342244930574]",3
13190000.0,15570.0,2025,bencina,chery,tiggo 7 pro max,0,6,114,"[13190000.0,15570.0,2025.0,6.0,114.0]","[1.3229367467527486,0.3117954528544446,570.2004913330303,0.4990114442621353,0.5104605026536809]",3
14690000.0,9000.0,2025,bencina,omoda,c5,0,19,1,"[14690000.0,9000.0,2025.0,19.0,1.0]","[1.4733844435024928,0.18022858546499687,570.2004913330303,1.5802029068300951,0.004477723707488429]",3
19490000.0,13000.0,2025,bencina,haval,h7,0,21,193,"[19490000.0,13000.0,2025.0,21.0,193.0]","[1.9548170731016734,0.2603301790049955,570.2004913330303,1.7465400549174734,0.8642006755452668]",3
33990000.0,14000.0,2025,bencina,subaru,outback,0,15,56,"[33990000.0,14000.0,2025.0,15.0,56.0]","[3.4091448083491986,0.28035557738999517,570.2004913330303,1.2475286106553383,0.250752527619352]",2
24290000.0,4000.0,2025,bencina,nissan,x-trail,0,4,12,"[24290000.0,4000.0,2025.0,4.0,12.0]","[2.436249702700854,0.08010159353999861,570.2004913330303,0.33267429617475686,0.053732684489861154]",3
11290000.0,21075.0,2026,bencina,jaecoo,5,0,11,2,"[11290000.0,21075.0,2026.0,11.0,2.0]","[1.132369664203073,0.4220352709638677,570.4820718225775,0.9148543144805814,0.008955447414976858]",3
11490000.0,15781.0,2026,bencina,jaecoo,5,0,11,2,"[11490000.0,15781.0,2026.0,11.0,2.0]","[1.1524293571030388,0.31602081191367953,570.4820718225775,0.9148543144805814,0.008955447414976858]",3
11290000.0,24656.0,2026,bencina,jaecoo,5,0,11,2,"[11290000.0,24656.0,2026.0,11.0,2.0]","[1.132369664203073,0.49374622258055145,570.4820718225775,0.9148543144805814,0.008955447414976858]",3
11490000.0,18121.0,2026,bencina,jaecoo,5,0,11,2,"[11490000.0,18121.0,2026.0,11.0,2.0]","[1.1524293571030388,0.3628802441345787,570.4820718225775,0.9148543144805814,0.008955447414976858]",3
11290000.0,24245.0,2026,bencina,jaecoo,5,0,11,2,"[11290000.0,24245.0,2026.0,11.0,2.0]","[1.132369664203073,0.4855157838443166,570.4820718225775,0.9148543144805814,0.008955447414976858]",3
12290000.0,16900.0,2026,bencina,mg,gt,0,8,190,"[12290000.0,16900.0,2026.0,8.0,190.0]","[1.2326681287029022,0.33842923270649417,570.4820718225775,0.6653485923495137,0.8507675044228016]",3
18590000.0,7385.0,2026,diesel,peugeot,partner,1,2,3,"[18590000.0,7385.0,2026.0,2.0,3.0]","[1.864548455051827,0.14788756707322245,570.4820718225775,0.16633714808737843,0.013433171122465289]",3
11290000.0,24064.0,2026,bencina,jaecoo,5,0,11,2,"[11290000.0,24064.0,2026.0,11.0,2.0]","[1.132369664203073,0.48189118673663167,570.4820718225775,0.9148543144805814,0.008955447414976858]",3
11990000.0,8137.0,2026,bencina,peugeot,208,0,2,40,"[11990000.0,8137.0,2026.0,2.0,40.0]","[1.2025785893529535,0.1629466666587422,570.4820718225775,0.16633714808737843,0.17910894829953716]",3
17290000.0,3257.0,2026,diesel,citroen,berlingo,1,16,50,"[17290000.0,3257.0,2026.0,16.0,50.0]","[1.734160451202049,0.06522272253994388,570.4820718225775,1.3306971846990274,0.22388618537442145]",3
24990000.0,4421.0,2026,bencina,toyota,rav4,0,3,0,"[24990000.0,4421.0,2026.0,3.0,0.0]","[2.506458627850735,0.08853228626008347,570.4820718225775,0.24950572213106764,0.0]",3
21190000.0,1869.0,2026,diesel,chery,himla,1,6,472,"[21190000.0,1869.0,2026.0,6.0,472.0]","[2.1253244627513834,0.03742746958156435,570.4820718225775,0.4990114442621353,2.1134855899345384]",3
11290000.0,24347.0,2026,bencina,jaecoo,5,0,11,2,"[11290000.0,24347.0,2026.0,11.0,2.0]","[1.132369664203073,0.48755837447958655,570.4820718225775,0.9148543144805814,0.008955447414976858]",3
11390000.0,2270.0,2026,bencina,dfsk,500,0,34,162,"[11390000.0,2270.0,2026.0,34.0,162.0]","[1.142399510653056,0.045457654333949216,570.4820718225775,2.827731517485433,0.7253912406131255]",3
24490000.0,11290.0,2026,bencina,toyota,rav4,0,3,0,"[24490000.0,11290.0,2026.0,3.0,0.0]","[2.4563093956008197,0.22608674776664608,570.4820718225775,0.24950572213106764,0.0]",3
18990000.0,4078.0,2026,hibrido,opel,crossland,2,22,126,"[18990000.0,4078.0,2026.0,22.0,126.0]","[1.9046678408517588,0.0816635746140286,570.4820718225775,1.8297086289611628,0.564193187143542]",3
11290000.0,21572.0,2026,bencina,jaecoo,5,0,11,2,"[11290000.0,21572.0,2026.0,11.0,2.0]","[1.132369664203073,0.4319878939612125,570.4820718225775,0.9148543144805814,0.008955447414976858]",3
24690000.0,14975.0,2026,bencina,toyota,rav4,0,3,0,"[24690000.0,14975.0,2026.0,3.0,0.0]","[2.476369088500786,0.2998803408153698,570.4820718225775,0.24950572213106764,0.0]",3
47190000.0,6995.0,2026,bencina,toyota,4runner,0,3,41,"[47190000.0,6995.0,2026.0,3.0,41.0]","[4.733084539746946,0.14007766170307256,570.4820718225775,0.24950572213106764,0.1835866720070256]",2
10290000.0,15240.0,2026,bencina,mg,zs,0,8,7,"[10290000.0,15240.0,2026.0,8.0,7.0]","[1.0320711997032437,0.3051870713873947,570.4820718225775,0.6653485923495137,0.031344065952419]",3
25490000.0,15105.0,2026,hibrido,toyota,corolla cross,2,3,71,"[25490000.0,15105.0,2026.0,3.0,71.0]","[2.5566078601006494,0.30248364260541977,570.4820718225775,0.24950572213106764,0.3179183832316785]",3
47190000.0,7566.0,2026,bencina,toyota,4runner,0,3,41,"[47190000.0,7566.0,2026.0,3.0,41.0]","[4.733084539746946,0.15151216418090738,570.4820718225775,0.24950572213106764,0.1835866720070256]",2
13590000.0,14834.0,2026,bencina,hyundai,i20,0,5,60,"[13590000.0,14834.0,2026.0,5.0,60.0]","[1.3630561325526804,0.29705675964308487,570.4820718225775,0.41584287021844607,0.26866342244930574]",3
20290000.0,15423.0,2026,hibrido,toyota,yaris cross,2,3,158,"[20290000.0,15423.0,2026.0,3.0,158.0]","[2.035055844701537,0.3088517192918497,570.4820718225775,0.24950572213106764,0.7074803457831719]",3
41900000.0,6000.0,2026,bencina,bmw,220 i,0,12,256,"[41900000.0,6000.0,2026.0,12.0,256.0]","[4.2025056625428485,0.12015239030999793,570.4820718225775,0.9980228885242706,1.1462972691170379]",2
46990000.0,11051.0,2026,bencina,toyota,4runner,0,3,41,"[46990000.0,11051.0,2026.0,3.0,41.0]","[4.71302484684698,0.22130067755263116,570.4820718225775,0.24950572213106764,0.1835866720070256]",2
10490000.0,9839.0,2026,bencina,mg,zs,0,8,7,"[10490000.0,9839.0,2026.0,8.0,7.0]","[1.0521308926032096,0.1970298947100116,570.4820718225775,0.6653485923495137,0.031344065952419]",3
10290000.0,11545.0,2026,bencina,mg,zs,0,8,7,"[10290000.0,11545.0,2026.0,8.0,7.0]","[1.0320711997032437,0.231193224354821,570.4820718225775,0.6653485923495137,0.031344065952419]",3
10290000.0,14013.0,2026,bencina,mg,zs,0,8,7,"[10290000.0,14013.0,2026.0,8.0,7.0]","[1.0320711997032437,0.2806159075690001,570.4820718225775,0.6653485923495137,0.031344065952419]",3
10490000.0,7674.0,2026,bencina,mg,zs,0,8,7,"[10490000.0,7674.0,2026.0,8.0,7.0]","[1.0521308926032096,0.15367490720648735,570.4820718225775,0.6653485923495137,0.031344065952419]",3
11690000.0,13438.0,2026,bencina,jaecoo,5,0,11,2,"[11690000.0,13438.0,2026.0,11.0,2.0]","[1.1724890500030047,0.26910130349762534,570.4820718225775,0.9148543144805814,0.008955447414976858]",3
10290000.0,12201.0,2026,bencina,mg,zs,0,8,7,"[10290000.0,12201.0,2026.0,8.0,7.0]","[1.0320711997032437,0.24432988569538078,570.4820718225775,0.6653485923495137,0.031344065952419]",3
11990000.0,8714.0,2026,bencina,jaecoo,5,0,11,2,"[11990000.0,8714.0,2026.0,11.0,2.0]","[1.2025785893529535,0.174501321526887,570.4820718225775,0.9148543144805814,0.008955447414976858]",3
11690000.0,10776.0,2026,bencina,jaecoo,5,0,11,2,"[11690000.0,10776.0,2026.0,11.0,2.0]","[1.1724890500030047,0.21579369299675627,570.4820718225775,0.9148543144805814,0.008955447414976858]",3
11990000.0,9563.0,2026,bencina,jaecoo,5,0,11,2,"[11990000.0,9563.0,2026.0,11.0,2.0]","[1.2025785893529535,0.1915028847557517,570.4820718225775,0.9148543144805814,0.008955447414976858]",3
11490000.0,15616.0,2026,bencina,jaecoo,5,0,11,2,"[11490000.0,15616.0,2026.0,11.0,2.0]","[1.1524293571030388,0.3127166211801546,570.4820718225775,0.9148543144805814,0.008955447414976858]",3
17990000.0,6609.0,2026,bencina,peugeot,3008,0,2,8,"[17990000.0,6609.0,2026.0,2.0,8.0]","[1.8043693763519295,0.1323478579264627,570.4820718225775,0.16633714808737843,0.035821789659907434]",3
10190000.0,3866.0,2026,bencina,mg,zs,0,8,7,"[10190000.0,3866.0,2026.0,8.0,7.0]","[1.0220413532532608,0.07741819015640866,570.4820718225775,0.6653485923495137,0.031344065952419]",3
24990000.0,1541.0,2026,bencina,toyota,rav4,0,3,0,"[24990000.0,1541.0,2026.0,3.0,0.0]","[2.506458627850735,0.030859138911284466,570.4820718225775,0.24950572213106764,0.0]",3
11990000.0,115400.0,2016,bencina,ford,ranger,0,1,6,"[11990000.0,115400.0,2016.0,1.0,6.0]","[1.2025785893529535,2.31093097362896,567.6662669271058,0.08316857404368921,0.026866342244930577]",1
10990000.0,120000.0,2017,bencina,bmw,318 i,0,12,266,"[10990000.0,120000.0,2017.0,12.0,266.0]","[1.1022801248531242,2.4030478061999583,567.9478474166528,0.9980228885242706,1.1910745061919221]",1
24990000.0,96213.0,2016,bencina,land-rover,range rover,0,51,596,"[24990000.0,96213.0,2016.0,51.0,596.0]","[2.506458627850735,1.9267036548159717,567.6662669271058,4.24159727622815,2.668723329663104]",0
16490000.0,125400.0,2017,bencina,ford,explorer,0,1,9,"[16490000.0,125400.0,2017.0,1.0,9.0]","[1.6539216796021854,2.5111849574789566,567.9478474166528,0.08316857404368921,0.040299513367395866]",1
20990000.0,158937.0,2021,diesel,mitsubishi,l200,1,13,52,"[20990000.0,158937.0,2021.0,13.0,52.0]","[2.1052647698514173,3.18277674311669,569.0741693748416,1.0811914625679597,0.23284163278939832]",1
23990000.0,28637.0,2017,bencina,jaguar,f-pace,0,49,437,"[23990000.0,28637.0,2017.0,49.0,437.0]","[2.406160163350905,0.5734673335512351,567.9478474166528,4.075260128140772,1.9567652601724437]",0
8990000.0,118000.0,2016,bencina,suzuki,vitara,0,17,738,"[8990000.0,118000.0,2016.0,17.0,738.0]","[0.9016831958534656,2.362997009429959,567.6662669271058,1.4138657587427166,3.304560096126461]",0
10490000.0,124000.0,2017,bencina,honda,cr-v,0,29,83,"[10490000.0,124000.0,2017.0,29.0,83.0]","[1.0521308926032096,2.483149399739957,567.9478474166528,2.4118886472669874,0.3716510677215396]",1
8990000.0,102000.0,2016,bencina,nissan,pathfinder,0,4,142,"[8990000.0,102000.0,2016.0,4.0,142.0]","[0.9016831958534656,2.0425906352699648,567.6662669271058,0.33267429617475686,0.635836766463357]",1
24990000.0,86184.0,2017,bencina,porsche,macan,0,46,514,"[24990000.0,86184.0,2017.0,46.0,514.0]","[2.506458627850735,1.7258689344128102,567.9478474166528,3.825754406009704,2.3015499856490527]",0
7490000.0,120000.0,2017,bencina,renault,clio,0,28,124,"[7490000.0,120000.0,2017.0,28.0,124.0]","[0.7512354991037216,2.4030478061999583,567.9478474166528,2.328720073223298,0.5552377397285653]",1
10990000.0,123380.0,2017,bencina,ford,edge,0,1,58,"[10990000.0,123380.0,2017.0,1.0,58.0]","[1.1022801248531242,2.470733652741257,567.9478474166528,0.08316857404368921,0.2597079750343289]",1
7490000.0,32891.0,2017,bencina,chery,tiggo,0,6,686,"[7490000.0,32891.0,2017.0,6.0,686.0]","[0.7512354991037216,0.6586553782810236,567.9478474166528,0.4990114442621353,3.0717184633370627]",0
15990000.0,103857.0,2017,bencina,ford,explorer,0,1,9,"[15990000.0,103857.0,2017.0,1.0,9.0]","[1.6037724473522708,2.079777800070909,567.9478474166528,0.08316857404368921,0.040299513367395866]",1
17990000.0,139985.0,2017,bencina,ford,f-150,0,1,4,"[17990000.0,139985.0,2017.0,1.0,4.0]","[1.8043693763519295,2.8032553929241764,567.9478474166528,0.08316857404368921,0.017910894829953717]",1
6990000.0,116235.0,2018,bencina,ford,ecosport,0,1,29,"[6990000.0,116235.0,2018.0,1.0,29.0]","[0.7010862668538069,2.3276521812804347,568.2294279062,0.08316857404368921,0.12985398751716445]",1
8990000.0,126265.0,2017,bencina,jeep,renegade,0,18,93,"[8990000.0,126265.0,2017.0,18.0,93.0]","[0.9016831958534656,2.528506927081981,567.9478474166528,1.4970343327864057,0.4164283047964239]",1
13990000.0,154500.0,2017,bencina,honda,pilot,0,29,143,"[13990000.0,154500.0,2017.0,29.0,143.0]","[1.4031755183526122,3.0939240504824466,567.9478474166528,2.4118886472669874,0.6403144901708454]",1
7490000.0,98330.0,2017,bencina,haval,h6,0,21,73,"[7490000.0,98330.0,2017.0,21.0,73.0]","[0.7512354991037216,1.969097423197016,567.9478474166528,1.7465400549174734,0.3268738306466553]",1
12490000.0,147802.0,2018,diesel,ford,ranger,1,1,6,"[12490000.0,147802.0,2018.0,1.0,6.0]","[1.252727821602868,2.9597939320997186,568.2294279062,0.08316857404368921,0.026866342244930577]",1
12890000.0,112000.0,2018,bencina,ford,edge,0,1,58,"[12890000.0,112000.0,2018.0,1.0,58.0]","[1.2928472074028,2.2428446191199614,568.2294279062,0.08316857404368921,0.2597079750343289]",1
12990000.0,131750.0,2018,diesel,volkswagen,amarok,1,7,28,"[12990000.0,131750.0,2018.0,7.0,28.0]","[1.3028770538527827,2.6383462372237045,568.2294279062,0.5821800183058246,0.125376263809676]",1
25990000.0,61490.0,2018,bencina,ford,f-150,0,1,4,"[25990000.0,61490.0,2018.0,1.0,4.0]","[2.606757092350564,1.2313617466936286,568.2294279062,0.08316857404368921,0.017910894829953717]",3
8490000.0,90470.0,2018,bencina,haval,h7,0,21,193,"[8490000.0,90470.0,2018.0,21.0,193.0]","[0.8515339636035509,1.8116977918909187,568.2294279062,1.7465400549174734,0.8642006755452668]",1
